Time,Index,Direction,Entry Price,Result,Balance
12/09/2022 18:45,51601,put,1.0118,loss,4294.0
12/09/2022 21:30,51612,call,1.01221,loss,4284.0
13/09/2022 00:15,51623,call,1.01333,loss,4274.0
13/09/2022 03:00,51634,put,1.01321,win,4282.0
13/09/2022 05:45,51645,call,1.01378,win,4290.0
13/09/2022 08:30,51656,call,1.01486,loss,4280.0
13/09/2022 11:15,51667,call,1.01808,win,4288.0
13/09/2022 14:00,51678,put,1.00325,win,4296.0
13/09/2022 16:45,51689,call,0.99981,win,4304.0
13/09/2022 19:30,51700,call,0.9973,win,4312.0
13/09/2022 22:15,51711,call,0.99735,win,4320.0
14/09/2022 01:00,51722,call,0.99743,win,4328.0
14/09/2022 03:45,51733,call,0.99886,loss,4318.0
14/09/2022 06:30,51744,put,0.99699,loss,4308.0
14/09/2022 09:15,51755,call,1.0001,win,4316.0
14/09/2022 12:00,51766,put,0.999,win,4324.0
14/09/2022 14:45,51777,put,0.9997,loss,4314.0
14/09/2022 17:30,51788,call,0.99955,win,4322.0
14/09/2022 20:15,51799,put,0.99773,loss,4312.0
14/09/2022 23:00,51810,call,0.99804,win,4320.0
15/09/2022 01:45,51821,call,0.99812,loss,4310.0
15/09/2022 04:30,51832,call,0.99721,win,4318.0
15/09/2022 07:15,51843,call,0.99683,loss,4308.0
15/09/2022 10:00,51854,call,0.999,loss,4298.0
15/09/2022 12:45,51865,call,1.00075,win,4306.0
15/09/2022 15:30,51876,put,0.99951,win,4314.0
15/09/2022 18:15,51887,put,0.99972,win,4322.0
15/09/2022 21:00,51898,put,0.99962,win,4330.0
15/09/2022 23:45,51909,put,0.99874,win,4338.0
16/09/2022 02:30,51920,put,0.99922,loss,4328.0
16/09/2022 05:15,51931,put,0.99898,win,4336.0
16/09/2022 08:00,51942,put,0.99606,win,4344.0
16/09/2022 10:45,51953,call,0.99852,loss,4334.0
16/09/2022 13:30,51964,put,0.99643,win,4342.0
16/09/2022 16:15,51975,call,1.00027,win,4350.0
16/09/2022 19:00,51986,put,1.00052,loss,4340.0
18/09/2022 21:45,51997,put,1.00131,win,4348.0
19/09/2022 00:30,52008,put,1.00139,win,4356.0
19/09/2022 03:15,52019,put,0.99977,loss,4346.0
19/09/2022 06:00,52030,put,0.99761,loss,4336.0
19/09/2022 08:45,52041,call,0.99758,win,4344.0
19/09/2022 11:30,52052,call,0.99897,loss,4334.0
19/09/2022 14:15,52063,call,0.99945,win,4342.0
19/09/2022 17:00,52074,call,1.0009,loss,4332.0
19/09/2022 19:45,52085,call,1.00236,win,4340.0
19/09/2022 22:30,52096,put,1.00275,win,4348.0
20/09/2022 01:15,52107,put,1.00319,win,4356.0
20/09/2022 04:00,52118,put,1.00258,win,4364.0
20/09/2022 06:45,52129,call,1.00275,win,4372.0
20/09/2022 09:30,52140,put,1.00082,win,4380.0
20/09/2022 12:15,52151,put,0.99653,win,4388.0
20/09/2022 15:00,52162,call,0.99972,win,4396.0
20/09/2022 17:45,52173,put,0.99655,loss,4386.0
20/09/2022 20:30,52184,call,0.99703,win,4394.0
20/09/2022 23:15,52195,call,0.9972,loss,4384.0
21/09/2022 02:00,52206,call,0.99696,win,4392.0
21/09/2022 04:45,52217,call,0.99599,win,4400.0
21/09/2022 07:30,52228,put,0.99031,loss,4390.0
21/09/2022 10:15,52239,call,0.99315,win,4398.0
21/09/2022 13:00,52250,call,0.99139,loss,4388.0
21/09/2022 15:45,52261,put,0.98787,win,4396.0
21/09/2022 18:30,52272,call,0.98939,win,4404.0
21/09/2022 21:15,52283,put,0.98395,win,4412.0
22/09/2022 00:00,52294,put,0.98191,loss,4402.0
22/09/2022 02:45,52305,call,0.98222,win,4410.0
22/09/2022 05:30,52316,call,0.98353,win,4418.0
22/09/2022 08:15,52327,call,0.98693,loss,4408.0
22/09/2022 11:00,52338,put,0.98621,loss,4398.0
22/09/2022 13:45,52349,put,0.9838,loss,4388.0
22/09/2022 16:30,52360,call,0.98465,loss,4378.0
22/09/2022 19:15,52371,call,0.98385,win,4386.0
22/09/2022 22:00,52382,call,0.9837,win,4394.0
23/09/2022 00:45,52393,call,0.98433,loss,4384.0
23/09/2022 03:30,52404,put,0.9825,win,4392.0
23/09/2022 06:15,52415,call,0.98226,loss,4382.0
23/09/2022 09:00,52426,put,0.97597,loss,4372.0
23/09/2022 11:45,52437,call,0.97511,loss,4362.0
23/09/2022 14:30,52448,put,0.9711,win,4370.0
23/09/2022 17:15,52459,call,0.97084,loss,4360.0
23/09/2022 20:00,52470,call,0.96956,loss,4350.0
25/09/2022 22:45,52481,call,0.96988,win,4358.0
26/09/2022 01:30,52492,put,0.96512,win,4366.0
26/09/2022 04:15,52503,call,0.9642,win,4374.0
26/09/2022 07:00,52514,call,0.96802,loss,4364.0
26/09/2022 09:45,52525,put,0.96464,loss,4354.0
26/09/2022 12:30,52536,call,0.96698,loss,4344.0
26/09/2022 15:15,52547,put,0.96423,win,4352.0
26/09/2022 18:00,52558,put,0.96108,loss,4342.0
26/09/2022 20:45,52569,call,0.96085,loss,4332.0
26/09/2022 23:30,52580,call,0.96112,win,4340.0
27/09/2022 02:15,52591,call,0.9629,win,4348.0
27/09/2022 05:00,52602,call,0.96392,loss,4338.0
27/09/2022 07:45,52613,put,0.96469,win,4346.0
27/09/2022 10:30,52624,put,0.96399,loss,4336.0
27/09/2022 13:15,52635,put,0.96208,win,4344.0
27/09/2022 16:00,52646,put,0.96015,loss,4334.0
27/09/2022 18:45,52657,call,0.95996,loss,4324.0
27/09/2022 21:30,52668,call,0.95929,win,4332.0
28/09/2022 00:15,52679,call,0.95927,win,4340.0
28/09/2022 03:00,52690,put,0.95592,win,4348.0
28/09/2022 05:45,52701,call,0.95556,loss,4338.0
28/09/2022 08:30,52712,call,0.9553,loss,4328.0
28/09/2022 11:15,52723,call,0.95515,win,4336.0
28/09/2022 14:00,52734,call,0.96111,loss,4326.0
28/09/2022 16:45,52745,call,0.97019,win,4334.0
28/09/2022 19:30,52756,put,0.9729,win,4342.0
28/09/2022 22:15,52767,put,0.97256,loss,4332.0
29/09/2022 01:00,52778,put,0.96883,win,4340.0
29/09/2022 03:45,52789,put,0.96859,win,4348.0
29/09/2022 06:30,52800,put,0.96694,win,4356.0
29/09/2022 09:15,52811,call,0.96761,win,4364.0
29/09/2022 12:00,52822,call,0.97054,loss,4354.0
29/09/2022 14:45,52833,call,0.97653,win,4362.0
29/09/2022 17:30,52844,put,0.97852,loss,4352.0
29/09/2022 20:15,52855,put,0.98049,win,4360.0
29/09/2022 23:00,52866,put,0.98198,win,4368.0
30/09/2022 01:45,52877,put,0.98097,win,4376.0
30/09/2022 04:30,52888,put,0.98073,loss,4366.0
30/09/2022 07:15,52899,call,0.98208,win,4374.0
30/09/2022 10:00,52910,put,0.97859,win,4382.0
30/09/2022 12:45,52921,put,0.97545,loss,4372.0
30/09/2022 15:30,52932,call,0.9795,win,4380.0
30/09/2022 18:15,52943,call,0.98008,win,4388.0
02/10/2022 21:00,52954,put,0.97933,win,4396.0
02/10/2022 23:45,52965,put,0.97932,loss,4386.0
03/10/2022 02:30,52976,call,0.98171,loss,4376.0
03/10/2022 05:15,52987,put,0.97937,win,4384.0
03/10/2022 08:00,52998,call,0.98085,win,4392.0
03/10/2022 10:45,53009,put,0.97787,win,4400.0
03/10/2022 13:30,53020,call,0.97648,win,4408.0
03/10/2022 16:15,53031,call,0.98026,win,4416.0
03/10/2022 19:00,53042,call,0.98087,win,4424.0
03/10/2022 21:45,53053,put,0.98214,win,4432.0
04/10/2022 00:30,53064,put,0.98216,loss,4422.0
04/10/2022 03:15,53075,put,0.98272,loss,4412.0
04/10/2022 06:00,53086,call,0.98541,loss,4402.0
04/10/2022 08:45,53097,call,0.98745,win,4410.0
04/10/2022 11:30,53108,put,0.98923,win,4418.0
04/10/2022 14:15,53119,call,0.99386,win,4426.0
04/10/2022 17:00,53130,put,0.99664,loss,4416.0
04/10/2022 19:45,53141,put,0.99902,loss,4406.0
04/10/2022 22:30,53152,put,0.99844,win,4414.0
05/10/2022 01:15,53163,put,0.99879,win,4422.0
05/10/2022 04:00,53174,put,0.99682,loss,4412.0
05/10/2022 06:45,53185,call,0.99774,loss,4402.0
05/10/2022 09:30,53196,put,0.9931,loss,4392.0
05/10/2022 12:15,53207,put,0.9911,win,4400.0
05/10/2022 15:00,53218,put,0.98546,win,4408.0
05/10/2022 17:45,53229,call,0.98751,win,4416.0
05/10/2022 20:30,53240,call,0.98852,win,4424.0
05/10/2022 23:15,53251,call,0.98984,win,4432.0
06/10/2022 02:00,53262,call,0.99143,win,4440.0
06/10/2022 04:45,53273,put,0.99209,win,4448.0
06/10/2022 07:30,53284,put,0.99146,win,4456.0
06/10/2022 10:15,53295,put,0.98787,win,4464.0
06/10/2022 13:00,53306,put,0.9852,win,4472.0
06/10/2022 15:45,53317,put,0.98045,win,4480.0
06/10/2022 18:30,53328,call,0.98039,win,4488.0
06/10/2022 21:15,53339,call,0.97918,loss,4478.0
07/10/2022 00:00,53350,call,0.97889,win,4486.0
07/10/2022 02:45,53361,call,0.98075,win,4494.0
07/10/2022 05:30,53372,put,0.98009,win,4502.0
07/10/2022 08:15,53383,call,0.98138,loss,4492.0
07/10/2022 11:00,53394,put,0.98012,win,4500.0
07/10/2022 13:45,53405,put,0.97486,win,4508.0
07/10/2022 16:30,53416,call,0.97613,win,4516.0
07/10/2022 19:15,53427,put,0.97319,loss,4506.0
09/10/2022 22:00,53438,call,0.97365,win,4514.0
10/10/2022 00:45,53449,call,0.97375,win,4522.0
10/10/2022 03:30,53460,call,0.97333,loss,4512.0
10/10/2022 06:15,53471,put,0.97299,win,4520.0
10/10/2022 09:00,53482,put,0.97001,loss,4510.0
10/10/2022 11:45,53493,call,0.9697,win,4518.0
10/10/2022 14:30,53504,call,0.97117,win,4526.0
10/10/2022 17:15,53515,call,0.97019,win,4534.0
10/10/2022 20:00,53526,call,0.97055,loss,4524.0
10/10/2022 22:45,53537,call,0.97083,win,4532.0
11/10/2022 01:30,53548,put,0.96936,win,4540.0
11/10/2022 04:15,53559,put,0.96775,win,4548.0
11/10/2022 07:00,53570,call,0.97041,win,4556.0
11/10/2022 09:45,53581,put,0.9699,win,4564.0
11/10/2022 12:30,53592,call,0.97272,win,4572.0
11/10/2022 15:15,53603,put,0.97211,win,4580.0
11/10/2022 18:00,53614,call,0.97493,win,4588.0
11/10/2022 20:45,53625,put,0.97054,loss,4578.0
11/10/2022 23:30,53636,call,0.97035,win,4586.0
12/10/2022 02:15,53647,put,0.96873,win,4594.0
12/10/2022 05:00,53658,call,0.97131,loss,4584.0
12/10/2022 07:45,53669,put,0.97072,win,4592.0
12/10/2022 10:30,53680,put,0.97117,win,4600.0
12/10/2022 13:15,53691,put,0.97035,win,4608.0
12/10/2022 16:00,53702,put,0.9687,win,4616.0
12/10/2022 18:45,53713,call,0.96975,win,4624.0
12/10/2022 21:30,53724,call,0.97035,win,4632.0
13/10/2022 00:15,53735,call,0.97114,win,4640.0
13/10/2022 03:00,53746,put,0.97,win,4648.0
13/10/2022 05:45,53757,put,0.9697,loss,4638.0
13/10/2022 08:30,53768,call,0.9706,win,4646.0
13/10/2022 11:15,53779,call,0.97378,loss,4636.0
13/10/2022 14:00,53790,put,0.96959,loss,4626.0
13/10/2022 16:45,53801,call,0.97744,win,4634.0
13/10/2022 19:30,53812,put,0.97787,win,4642.0
13/10/2022 22:15,53823,put,0.97693,loss,4632.0
14/10/2022 01:00,53834,put,0.97737,win,4640.0
14/10/2022 03:45,53845,call,0.9787,win,4648.0
14/10/2022 06:30,53856,call,0.97957,loss,4638.0
14/10/2022 09:15,53867,put,0.97282,loss,4628.0
14/10/2022 12:00,53878,put,0.97162,loss,4618.0
14/10/2022 14:45,53889,call,0.97533,win,4626.0
14/10/2022 17:30,53900,put,0.97243,loss,4616.0
14/10/2022 20:15,53911,call,0.97237,win,4624.0
16/10/2022 23:00,53922,call,0.97361,win,4632.0
17/10/2022 01:45,53933,call,0.97455,win,4640.0
17/10/2022 04:30,53944,put,0.97374,win,4648.0
17/10/2022 07:15,53955,put,0.97407,loss,4638.0
17/10/2022 10:00,53966,call,0.97673,win,4646.0
17/10/2022 12:45,53977,call,0.97752,win,4654.0
17/10/2022 15:30,53988,call,0.98259,win,4662.0
17/10/2022 18:15,53999,put,0.98412,win,4670.0
17/10/2022 21:00,54010,put,0.98406,loss,4660.0
17/10/2022 23:45,54021,put,0.98435,win,4668.0
18/10/2022 02:30,54032,put,0.98286,win,4676.0
18/10/2022 05:15,54043,call,0.98592,win,4684.0
18/10/2022 08:00,54054,put,0.98518,loss,4674.0
18/10/2022 10:45,54065,put,0.98191,win,4682.0
18/10/2022 13:30,54076,call,0.98653,loss,4672.0
18/10/2022 16:15,54087,put,0.98483,win,4680.0
18/10/2022 19:00,54098,put,0.98475,win,4688.0
18/10/2022 21:45,54109,call,0.98614,loss,4678.0
19/10/2022 00:30,54120,put,0.98593,win,4686.0
19/10/2022 03:15,54131,put,0.985,win,4694.0
19/10/2022 06:00,54142,put,0.98363,win,4702.0
19/10/2022 08:45,54153,put,0.98167,win,4710.0
19/10/2022 11:30,54164,put,0.9768,win,4718.0
19/10/2022 14:15,54175,call,0.98005,win,4726.0
19/10/2022 17:00,54186,put,0.97598,win,4734.0
19/10/2022 19:45,54197,call,0.97729,loss,4724.0
19/10/2022 22:30,54208,call,0.97671,win,4732.0
20/10/2022 01:15,54219,put,0.97592,loss,4722.0
20/10/2022 04:00,54230,call,0.97603,win,4730.0
20/10/2022 06:45,54241,call,0.97919,loss,4720.0
20/10/2022 09:30,54252,put,0.9778,loss,4710.0
20/10/2022 12:15,54263,call,0.98263,win,4718.0
20/10/2022 15:00,54274,call,0.98316,win,4726.0
20/10/2022 17:45,54285,put,0.97849,loss,4716.0
20/10/2022 20:30,54296,call,0.97873,win,4724.0
20/10/2022 23:15,54307,put,0.97745,loss,4714.0
21/10/2022 02:00,54318,call,0.97724,win,4722.0
21/10/2022 04:45,54329,call,0.9771,loss,4712.0
21/10/2022 07:30,54340,call,0.97914,win,4720.0
21/10/2022 10:15,54351,put,0.97471,loss,4710.0
21/10/2022 13:00,54362,call,0.97629,win,4718.0
21/10/2022 15:45,54373,call,0.98547,win,4726.0
21/10/2022 18:30,54384,put,0.98466,win,4734.0
23/10/2022 21:15,54395,put,0.98675,loss,4724.0
24/10/2022 00:00,54406,put,0.98515,loss,4714.0
24/10/2022 02:45,54417,put,0.98429,win,4722.0
24/10/2022 05:30,54428,call,0.98442,win,4730.0
24/10/2022 08:15,54439,put,0.983,win,4738.0
24/10/2022 11:00,54450,put,0.98211,loss,4728.0
24/10/2022 13:45,54461,call,0.98751,win,4736.0
24/10/2022 16:30,54472,put,0.98673,win,4744.0
24/10/2022 19:15,54483,put,0.98802,win,4752.0
24/10/2022 22:00,54494,put,0.98773,win,4760.0
25/10/2022 00:45,54505,call,0.98941,win,4768.0
25/10/2022 03:30,54516,put,0.98865,win,4776.0
25/10/2022 06:15,54527,put,0.98759,win,4784.0
25/10/2022 09:00,54538,put,0.98614,win,4792.0
25/10/2022 11:45,54549,call,0.98666,loss,4782.0
25/10/2022 14:30,54560,call,0.99556,win,4790.0
25/10/2022 17:15,54571,put,0.99573,loss,4780.0
25/10/2022 20:00,54582,put,0.99677,win,4788.0
25/10/2022 22:45,54593,put,0.996,loss,4778.0
26/10/2022 01:30,54604,put,0.99552,win,4786.0
26/10/2022 04:15,54615,call,0.99539,loss,4776.0
26/10/2022 07:00,54626,call,0.9978,win,4784.0
26/10/2022 09:45,54637,call,1.00258,win,4792.0
26/10/2022 12:30,54648,put,1.00099,win,4800.0
26/10/2022 15:15,54659,call,1.00689,win,4808.0
26/10/2022 18:00,54670,call,1.00837,win,4816.0
26/10/2022 20:45,54681,put,1.00785,win,4824.0
26/10/2022 23:30,54692,put,1.00887,win,4832.0
27/10/2022 02:15,54703,put,1.00647,loss,4822.0
27/10/2022 05:00,54714,call,1.00762,win,4830.0
27/10/2022 07:45,54725,put,1.00663,loss,4820.0
27/10/2022 10:30,54736,put,1.00314,loss,4810.0
27/10/2022 13:15,54747,put,0.99929,win,4818.0
27/10/2022 16:00,54758,put,0.99865,loss,4808.0
27/10/2022 18:45,54769,put,0.99627,win,4816.0
27/10/2022 21:30,54780,call,0.99621,loss,4806.0
28/10/2022 00:15,54791,call,0.99642,win,4814.0
28/10/2022 03:00,54802,call,0.99829,win,4822.0
28/10/2022 05:45,54813,put,0.99737,loss,4812.0
28/10/2022 08:30,54824,put,0.99428,loss,4802.0
28/10/2022 11:15,54835,call,0.99661,win,4810.0
28/10/2022 14:00,54846,call,0.99537,loss,4800.0
28/10/2022 16:45,54857,put,0.99382,win,4808.0
28/10/2022 19:30,54868,call,0.99644,win,4816.0
30/10/2022 22:15,54879,put,0.99505,win,4824.0
31/10/2022 01:00,54890,put,0.99538,win,4832.0
31/10/2022 03:45,54901,call,0.99647,loss,4822.0
31/10/2022 06:30,54912,put,0.99446,loss,4812.0
31/10/2022 09:15,54923,put,0.99271,loss,4802.0
31/10/2022 12:00,54934,call,0.99272,win,4810.0
31/10/2022 14:45,54945,put,0.98895,loss,4800.0
31/10/2022 17:30,54956,call,0.98789,win,4808.0
31/10/2022 20:15,54967,call,0.98828,win,4816.0
31/10/2022 23:00,54978,call,0.98866,win,4824.0
01/11/2022 01:45,54989,call,0.98947,loss,4814.0
01/11/2022 04:30,55000,call,0.99056,loss,4804.0
01/11/2022 07:15,55011,call,0.99173,win,4812.0
01/11/2022 10:00,55022,put,0.99279,loss,4802.0
01/11/2022 12:45,55033,call,0.99406,win,4810.0
01/11/2022 15:30,55044,put,0.98711,win,4818.0
01/11/2022 18:15,55055,call,0.98843,win,4826.0
01/11/2022 21:00,55066,call,0.98779,loss,4816.0
01/11/2022 23:45,55077,call,0.98772,loss,4806.0
02/11/2022 02:30,55088,call,0.98913,win,4814.0
02/11/2022 05:15,55099,put,0.98873,loss,4804.0
02/11/2022 08:00,55110,put,0.98886,win,4812.0
02/11/2022 10:45,55121,call,0.99012,loss,4802.0
02/11/2022 13:30,55132,put,0.98891,win,4810.0
02/11/2022 16:15,55143,put,0.98649,win,4818.0
02/11/2022 19:00,55154,call,0.9887,win,4826.0
02/11/2022 21:45,55165,put,0.98155,win,4834.0
03/11/2022 00:30,55176,call,0.98128,win,4842.0
03/11/2022 03:15,55187,call,0.98267,loss,4832.0
03/11/2022 06:00,55198,put,0.98173,loss,4822.0
03/11/2022 08:45,55209,put,0.97673,win,4830.0
03/11/2022 11:30,55220,put,0.97378,win,4838.0
03/11/2022 14:15,55231,call,0.97801,win,4846.0
03/11/2022 17:00,55242,put,0.97492,loss,4836.0
03/11/2022 19:45,55253,call,0.97512,win,4844.0
03/11/2022 22:30,55264,call,0.97497,win,4852.0
04/11/2022 01:15,55275,call,0.97524,loss,4842.0
04/11/2022 04:00,55286,call,0.97783,win,4850.0
04/11/2022 06:45,55297,put,0.97801,loss,4840.0
04/11/2022 09:30,55308,put,0.97834,loss,4830.0
04/11/2022 12:15,55319,call,0.97889,loss,4820.0
04/11/2022 15:00,55330,call,0.99207,loss,4810.0
04/11/2022 17:45,55341,put,0.99231,win,4818.0
04/11/2022 20:30,55352,put,0.99594,win,4826.0
07/11/2022 00:15,55363,put,0.99306,loss,4816.0
07/11/2022 03:00,55374,put,0.99346,win,4824.0
07/11/2022 05:45,55385,call,0.99442,loss,4814.0
07/11/2022 08:30,55396,call,0.99743,win,4822.0
07/11/2022 11:15,55407,put,0.99847,loss,4812.0
07/11/2022 14:00,55418,put,0.99997,win,4820.0
07/11/2022 16:45,55429,put,0.99966,win,4828.0
07/11/2022 19:30,55440,call,1.00287,loss,4818.0
07/11/2022 22:15,55451,put,1.00176,win,4826.0
08/11/2022 01:00,55462,put,1.00188,win,4834.0
08/11/2022 03:45,55473,put,1.00132,loss,4824.0
08/11/2022 06:30,55484,put,1.00049,win,4832.0
08/11/2022 09:15,55495,put,0.99904,win,4840.0
08/11/2022 12:00,55506,call,0.99957,loss,4830.0
08/11/2022 14:45,55517,call,1.00112,win,4838.0
08/11/2022 17:30,55528,call,1.00849,win,4846.0
08/11/2022 20:15,55539,put,1.00743,win,4854.0
08/11/2022 23:00,55550,put,1.00806,win,4862.0
09/11/2022 01:45,55561,put,1.00628,loss,4852.0
09/11/2022 04:30,55572,put,1.00722,win,4860.0
09/11/2022 07:15,55583,put,1.00649,loss,4850.0
09/11/2022 10:00,55594,put,1.00453,win,4858.0
09/11/2022 12:45,55605,put,1.00496,win,4866.0
09/11/2022 15:30,55616,call,1.00216,win,4874.0
09/11/2022 18:15,55627,put,1.00198,loss,4864.0
09/11/2022 21:00,55638,call,1.00091,loss,4854.0
09/11/2022 23:45,55649,call,1.0019,win,4862.0
10/11/2022 02:30,55660,call,1.00173,loss,4852.0
10/11/2022 05:15,55671,call,1.00362,win,4860.0
10/11/2022 08:00,55682,put,1.00013,loss,4850.0
10/11/2022 10:45,55693,put,0.99549,loss,4840.0
10/11/2022 13:30,55704,call,1.01194,win,4848.0
10/11/2022 16:15,55715,call,1.01601,win,4856.0
10/11/2022 19:00,55726,put,1.01633,loss,4846.0
10/11/2022 21:45,55737,put,1.0208,loss,4836.0
11/11/2022 00:30,55748,put,1.01796,win,4844.0
11/11/2022 03:15,55759,put,1.0185,win,4852.0
11/11/2022 06:00,55770,call,1.0218,win,4860.0
11/11/2022 08:45,55781,call,1.02701,loss,4850.0
11/11/2022 11:30,55792,call,1.02886,win,4858.0
11/11/2022 14:15,55803,put,1.0297,loss,4848.0
11/11/2022 17:00,55814,call,1.03359,win,4856.0
11/11/2022 19:45,55825,call,1.03622,win,4864.0
13/11/2022 22:30,55836,put,1.03201,win,4872.0
14/11/2022 01:15,55847,put,1.03318,win,4880.0
14/11/2022 04:00,55858,put,1.03161,win,4888.0
14/11/2022 06:45,55869,call,1.03246,win,4896.0
14/11/2022 09:30,55880,call,1.03259,win,4904.0
14/11/2022 12:15,55891,put,1.02836,loss,4894.0
14/11/2022 15:00,55902,call,1.0324,win,4902.0
14/11/2022 17:45,55913,call,1.03353,win,4910.0
14/11/2022 20:30,55924,put,1.03406,win,4918.0
14/11/2022 23:15,55935,put,1.03215,win,4926.0
15/11/2022 02:00,55946,put,1.03197,loss,4916.0
15/11/2022 04:45,55957,call,1.03211,win,4924.0
15/11/2022 07:30,55968,call,1.03888,win,4932.0
15/11/2022 10:15,55979,call,1.04138,win,4940.0
15/11/2022 13:00,55990,put,1.04045,loss,4930.0
15/11/2022 15:45,56001,put,1.0368,loss,4920.0
15/11/2022 18:30,56012,put,1.03275,win,4928.0
15/11/2022 21:15,56023,call,1.03493,loss,4918.0
16/11/2022 00:00,56034,call,1.03462,loss,4908.0
16/11/2022 02:45,56045,call,1.03769,win,4916.0
16/11/2022 05:30,56056,call,1.03729,win,4924.0
16/11/2022 08:15,56067,call,1.0398,loss,4914.0
16/11/2022 11:00,56078,call,1.04256,win,4922.0
16/11/2022 13:45,56089,put,1.03907,win,4930.0
16/11/2022 16:30,56100,put,1.0393,win,4938.0
16/11/2022 19:15,56111,put,1.03734,win,4946.0
16/11/2022 22:00,56122,call,1.03932,loss,4936.0
17/11/2022 00:45,56133,put,1.03863,loss,4926.0
17/11/2022 03:30,56144,put,1.03638,win,4934.0
17/11/2022 06:15,56155,call,1.03859,win,4942.0
17/11/2022 09:00,56166,call,1.03814,win,4950.0
17/11/2022 11:45,56177,put,1.03464,win,4958.0
17/11/2022 14:30,56188,call,1.03365,win,4966.0
17/11/2022 17:15,56199,call,1.0338,win,4974.0
17/11/2022 20:00,56210,call,1.03642,win,4982.0
17/11/2022 22:45,56221,put,1.03642,loss,4972.0
18/11/2022 01:30,56232,put,1.03656,win,4980.0
18/11/2022 04:15,56243,call,1.0375,loss,4970.0
18/11/2022 07:00,56254,call,1.03821,win,4978.0
18/11/2022 09:45,56265,call,1.03814,win,4986.0
18/11/2022 12:30,56276,call,1.03692,win,4994.0
18/11/2022 15:15,56287,put,1.03515,win,5002.0
18/11/2022 18:00,56298,put,1.03288,loss,4992.0
18/11/2022 20:45,56309,call,1.03248,loss,4982.0
20/11/2022 23:30,56320,call,1.03302,loss,4972.0
21/11/2022 02:15,56331,put,1.03014,loss,4962.0
21/11/2022 05:00,56342,put,1.02773,win,4970.0
21/11/2022 07:45,56353,put,1.02549,win,4978.0
21/11/2022 10:30,56364,put,1.02293,loss,4968.0
21/11/2022 13:15,56375,call,1.02521,win,4976.0
21/11/2022 16:00,56386,call,1.02492,win,4984.0
21/11/2022 18:45,56397,put,1.02347,win,4992.0
21/11/2022 21:30,56408,call,1.02378,win,5000.0
22/11/2022 00:15,56419,call,1.02516,loss,4990.0
22/11/2022 03:00,56430,call,1.02646,loss,4980.0
22/11/2022 05:45,56441,put,1.02532,win,4988.0
22/11/2022 08:30,56452,call,1.02657,loss,4978.0
22/11/2022 11:15,56463,call,1.02863,win,4986.0
22/11/2022 14:00,56474,put,1.02598,loss,4976.0
22/11/2022 16:45,56485,call,1.02748,loss,4966.0
22/11/2022 19:30,56496,call,1.02907,win,4974.0
22/11/2022 22:15,56507,put,1.03034,win,4982.0
23/11/2022 01:00,56518,put,1.0307,loss,4972.0
23/11/2022 03:45,56529,call,1.03154,win,4980.0
23/11/2022 06:30,56540,call,1.03282,win,4988.0
23/11/2022 09:15,56551,put,1.03145,win,4996.0
23/11/2022 12:00,56562,call,1.03229,win,5004.0
23/11/2022 14:45,56573,call,1.03677,loss,4994.0
23/11/2022 17:30,56584,call,1.03696,win,5002.0
23/11/2022 20:15,56595,call,1.03992,loss,4992.0
23/11/2022 23:00,56606,put,1.04034,win,5000.0
24/11/2022 01:45,56617,call,1.04232,loss,4990.0
24/11/2022 04:30,56628,put,1.04375,win,4998.0
24/11/2022 07:15,56639,put,1.04332,win,5006.0
24/11/2022 10:00,56650,put,1.04241,loss,4996.0
24/11/2022 12:45,56661,call,1.04119,win,5004.0
24/11/2022 15:30,56672,call,1.04214,loss,4994.0
24/11/2022 18:15,56683,put,1.04031,win,5002.0
24/11/2022 21:00,56694,call,1.04082,loss,4992.0
24/11/2022 23:45,56705,put,1.04074,loss,4982.0
25/11/2022 02:30,56716,call,1.0411,win,4990.0
25/11/2022 05:15,56727,call,1.04117,win,4998.0
25/11/2022 08:00,56738,put,1.04183,win,5006.0
25/11/2022 10:45,56749,put,1.04147,win,5014.0
25/11/2022 13:30,56760,put,1.03664,loss,5004.0
25/11/2022 16:15,56771,call,1.03948,loss,4994.0
25/11/2022 19:00,56782,call,1.0402,win,5002.0
25/11/2022 21:45,56793,put,1.03926,loss,4992.0
28/11/2022 00:30,56804,put,1.03831,loss,4982.0
28/11/2022 03:15,56815,put,1.03531,win,4990.0
28/11/2022 06:00,56826,call,1.03565,win,4998.0
28/11/2022 08:45,56837,call,1.0439,win,5006.0
28/11/2022 11:30,56848,call,1.0481,win,5014.0
28/11/2022 14:15,56859,put,1.04365,win,5022.0
28/11/2022 17:00,56870,put,1.03736,loss,5012.0
28/11/2022 19:45,56881,put,1.03377,win,5020.0
28/11/2022 22:30,56892,call,1.03423,win,5028.0
29/11/2022 01:15,56903,call,1.03465,win,5036.0
29/11/2022 04:00,56914,call,1.03793,loss,5026.0
29/11/2022 06:45,56925,put,1.03588,win,5034.0
29/11/2022 09:30,56936,put,1.03712,win,5042.0
29/11/2022 12:15,56947,put,1.03671,loss,5032.0
29/11/2022 15:00,56958,put,1.03562,win,5040.0
29/11/2022 17:45,56969,put,1.034,win,5048.0
29/11/2022 20:30,56980,put,1.0329,loss,5038.0
29/11/2022 23:15,56991,call,1.03242,win,5046.0
30/11/2022 02:00,57002,call,1.03438,loss,5036.0
30/11/2022 04:45,57013,call,1.03557,loss,5026.0
